Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
4,1620934274133,13/05/2021 19:31:14,1620934179555,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1620934274133,13/05/2021 19:31:14,1620934179555,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,hand-demo-q,Left
6,1620934274133,13/05/2021 19:31:14,1620934179556,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,hand-demo-q-quantised,1
7,1620934274133,13/05/2021 19:31:14,1620934179556,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1620934274133,13/05/2021 19:31:14,1620934179556,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1620934274133,13/05/2021 19:31:14,1620934179556,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1620934274133,13/05/2021 19:31:14,1620934179557,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1620934274133,13/05/2021 19:31:14,1620934179557,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1620934274133,13/05/2021 19:31:14,1620934179558,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,education-demo-q,Some college
13,1620934274133,13/05/2021 19:31:14,1620934179558,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,education-demo-q-quantised,3
14,1620934274133,13/05/2021 19:31:14,1620934179558,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,age-demo-q,30-35
15,1620934274133,13/05/2021 19:31:14,1620934179558,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,age-demo-q-quantised,3
16,1620934274133,13/05/2021 19:31:14,1620934179559,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1620934274133,13/05/2021 19:31:14,1620934179559,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1620934274133,13/05/2021 19:31:14,1620934179559,-4,13/05/2021 15:29:39,49397,6,questionnaire-qtq4,,12667410,600f3bb4c3125f0d2a2f0d36,3821498,,complete,,609d78bede7e7a19c4692394,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1366x768,1349x695,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,27515
1,1619898553000,01/05/2021 19:49:13,1619898552833,-4,01/05/2021 15:49:12,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619898575517,01/05/2021 19:49:35,1619898575417,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1619898575634,01/05/2021 19:49:35,1619898575418,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1619898575634,01/05/2021 19:49:35,1619898575418,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619898575634,01/05/2021 19:49:35,1619898575418,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619898575634,01/05/2021 19:49:35,1619898575418,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619898575634,01/05/2021 19:49:35,1619898575418,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,education-demo-q,Graduate degree
13,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,education-demo-q-quantised,6
14,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1619898575634,01/05/2021 19:49:35,1619898575419,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1619898575634,01/05/2021 19:49:35,1619898575420,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1619898575634,01/05/2021 19:49:35,1619898575420,-4,01/05/2021 15:49:35,49397,6,questionnaire-qtq4,,12339697,6040fd9439931804385c89ec,3725643,,complete,,608dac41b6f1fa710f660413,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 90.0.4430.93,1792x1120,1792x1120,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,22587
1,1619888448632,01/05/2021 17:00:48,1619888448356,-7,01/05/2021 10:00:48,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x720,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619888488046,01/05/2021 17:01:28,1619888487852,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1619888488280,01/05/2021 17:01:28,1619888487853,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1619888488280,01/05/2021 17:01:28,1619888487854,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619888488280,01/05/2021 17:01:28,1619888487854,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1619888488280,01/05/2021 17:01:28,1619888487854,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1619888488280,01/05/2021 17:01:28,1619888487854,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619888488280,01/05/2021 17:01:28,1619888487854,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619888488280,01/05/2021 17:01:28,1619888487855,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619888488280,01/05/2021 17:01:28,1619888487855,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619888488280,01/05/2021 17:01:28,1619888487855,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619888488280,01/05/2021 17:01:28,1619888487855,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,education-demo-q,Undergraduate degree
13,1619888488280,01/05/2021 17:01:28,1619888487856,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,education-demo-q-quantised,4
14,1619888488280,01/05/2021 17:01:28,1619888487856,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1619888488280,01/05/2021 17:01:28,1619888487857,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1619888488280,01/05/2021 17:01:28,1619888487857,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1619888488280,01/05/2021 17:01:28,1619888487857,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1619888488280,01/05/2021 17:01:28,1619888487857,-7,01/05/2021 10:01:27,49397,6,questionnaire-qtq4,,12338159,5fb33f857a6bcca804d8305d,3725152,,complete,,608d82c3ab35d967e6c692b1,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x720,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,39501
1,1619806591118,30/04/2021 18:16:31,1619806590936,-5,30/04/2021 13:16:30,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619806629459,30/04/2021 18:17:09,1619806628858,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1619806629761,30/04/2021 18:17:09,1619806628863,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1619806629761,30/04/2021 18:17:09,1619806628864,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619806629761,30/04/2021 18:17:09,1619806628865,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,hand-demo-q,I use both equally
6,1619806629761,30/04/2021 18:17:09,1619806628866,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,hand-demo-q-quantised,3
7,1619806629761,30/04/2021 18:17:09,1619806628866,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619806629761,30/04/2021 18:17:09,1619806628867,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619806629761,30/04/2021 18:17:09,1619806628869,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1619806629761,30/04/2021 18:17:09,1619806628870,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1619806629761,30/04/2021 18:17:09,1619806628871,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619806629761,30/04/2021 18:17:09,1619806628871,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,education-demo-q,Undergraduate degree
13,1619806629761,30/04/2021 18:17:09,1619806628872,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,education-demo-q-quantised,4
14,1619806629761,30/04/2021 18:17:09,1619806628873,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1619806629761,30/04/2021 18:17:09,1619806628873,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1619806629761,30/04/2021 18:17:09,1619806628874,-5,30/04/2021 13:17:08,49397,6,questionnaire-qtq4,,12326598,605923e2a9d57a958f023174,3722124,,complete,,608c45da1ef65f548b7eb587,computer,Desktop or Laptop,Chromium OS 13816.55.0,Chrome 90.0.4430.86,1300x731,1300x660,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
